id,index,pmcid,Pattern,NormalPattern,Word,NormalWord,Similarity,NormalSimilarity,Distribution1,Distribution2,Distribution3,Distribution4,Distribution5,BioSentStop,mainfinding,mainfindingat,NormalWordFixed,NormalSimilarityFixed,LogNormalPattern,MaxNormalSimilarityFixed,MaxBioSentStop,MaxSimilarity
PMC4862050:6,6,PMC4862050,0,0,3.498977571,0.105454417,0,0,0,0,0,0,1,0.13870002,n,n,0.497398265,0,0,0.414586402,0.53136265,10
PMC4862050:7,7,PMC4862050,8.68,0.072182952,6.039132603,0.18201123,0,0,0,1,0,0,0,0.372877,p,a,0.540411934,0,0.473141044,0.414586402,0.53136265,10
PMC4862050:8,8,PMC4862050,11.35,0.094386694,0,0,0,0,0,1,0,0,0,0.11804217,n,n,0.438148392,0,0.523912521,0.414586402,0.53136265,10
PMC4862050:9,9,PMC4862050,0,0,5.896611422,0.177715836,0,0,0,1,0,0,0,0.1961923,n,n,0.537998554,0,0,0.414586402,0.53136265,10
PMC4862050:10,10,PMC4862050,0,0,0,0,0,0,0,1,0,0,0,0.14934312,n,n,0.438148392,0,0,0.414586402,0.53136265,10
PMC4878289:1,1,PMC4878289,0,0,-3.293133047,-1.127246254,0,0,1,0,0,0,0,0.33233464,n,n,0.382384183,0,0,0.456282347,0.5394389,13
PMC4878289:2,2,PMC4878289,0,0,0,0,0,0,1,0,0,0,0,0.17176348,n,n,0.438148392,0,0,0.456282347,0.5394389,13
PMC4878289:3,3,PMC4878289,38.83,0.322910603,12.29544738,0.370568034,13,1.670277652,1,0,0,0,0,0.5394389,p,p,0.646353127,0.456282347,0.767972512,0.456282347,0.5394389,13
PMC4878289:4,4,PMC4878289,0,0,-6.843689513,-1.264439317,0,0,0,0,0,1,0,0.26056072,n,n,0.3222609,0,0,0.456282347,0.5394389,13
PMC4878289:5,5,PMC4878289,0,0,0.813513087,0.024518176,0,0,0,0,0,0,1,0.46929526,n,n,0.451924001,0,0,0.456282347,0.5394389,13
PMC4878289:6,6,PMC4878289,0,0,0.037636603,0.001134316,0,0,0,0,0,0,1,0.39168036,n,n,0.438785711,0,0,0.456282347,0.5394389,13
PMC4878289:7,7,PMC4878289,0,0,-2.792560801,-1.107904204,0,0,0,1,0,0,0,0.39564598,n,n,0.390860614,0,0,0.456282347,0.5394389,13
PMC4878289:8,8,PMC4878289,0,0,-1.522121991,-1.058814606,0,0,0,1,0,0,0,0.45112696,n,n,0.412373567,0,0,0.456282347,0.5394389,13
PMC4881642:1,1,PMC4881642,0,0,5.384723575,0.162288233,7,1.475773162,1,0,0,0,0,0.6723044,n,n,0.529330511,0.359527039,0,0.633415003,0.87957025,38
PMC4881642:2,2,PMC4881642,11.93,0.099209979,3.448110319,0.103921348,6,1.430969081,0,0,0,1,0,0.55393267,n,n,0.496536906,0.336440001,0.533478074,0.633415003,0.87957025,38
PMC4881642:3,3,PMC4881642,0,0,-1.803661552,-1.069693259,1,1,0,0,0,0,1,0.4416196,n,n,0.407606122,0.119842346,0,0.633415003,0.87957025,38
PMC4881642:4,4,PMC4881642,47.52,0.395176715,21.22147256,0.639586274,38,2.069935054,0,1,0,0,0,0.87957025,p,p,0.797501812,0.633415003,0.809106666,0.633415003,0.87957025,38
PMC4890820:1,1,PMC4890820,32.34,0.268939709,13.10875942,0.395080151,9,1.551845574,1,0,0,0,0,0.6683241,p,p,0.660125332,0.398107657,0.730901251,0.398107657,0.6683241,9
PMC4890820:2,2,PMC4890820,6.19,0.051476091,-0.72264324,-1.027922845,0,0,0,0,0,1,0,0.46680963,n,n,0.425911526,0,0.411161105,0.398107657,0.6683241,9
PMC4890820:3,3,PMC4890820,0,0,-2.193263103,-1.084747415,0,0,0,1,0,0,0,0.14997257,n,n,0.401008811,0,0,0.398107657,0.6683241,9
PMC4890820:4,4,PMC4890820,0,0,0.192483044,0.005801177,0,0,0,1,0,0,0,0.6311899,n,n,0.4414078,0,0,0.398107657,0.6683241,9
PMC4891170:1,1,PMC4891170,7.12,0.059209979,4.759736736,0.143451981,10,1.584893192,1,0,0,0,0,0.5305922,n,n,0.518747308,0.414586402,0.436513892,0.414586402,0.6896429,10
PMC4891170:2,2,PMC4891170,0,0,-3.536480687,-1.136649176,2,1.148698355,0,0,0,1,0,0.1440108,n,n,0.378263461,0.189945625,0,0.414586402,0.6896429,10
PMC4891170:3,3,PMC4891170,102.93,0.855966736,4.551290329,0.13716969,9,1.551845574,0,0,1,0,0,0.6896429,p,p,0.515217584,0.398107657,0.967873779,0.414586402,0.6896429,10
PMC4891170:4,4,PMC4891170,3.25,0.027027027,-2.193263103,-1.084747415,0,0,0,0,1,0,0,0.09392046,n,n,0.401008811,0,0.301576251,0.414586402,0.6896429,10
PMC4891170:5,5,PMC4891170,3.25,0.027027027,2.224826389,0.067053237,0,0,0,0,1,0,0,0.08153197,n,n,0.475822449,0,0.301576251,0.414586402,0.6896429,10
PMC4891170:6,6,PMC4891170,0,0,-3.534026634,-1.136554352,9,1.551845574,0,0,0,0,1,0.6080956,n,n,0.378305016,0.398107657,0,0.414586402,0.6896429,10
PMC4891170:7,7,PMC4891170,4.15,0.034511435,-0.797710279,-1.030823427,0,0,0,1,0,0,0,0.0384389,n,n,0.424640379,0,0.341610339,0.414586402,0.6896429,10
PMC4894797:1,1,PMC4894797,7.12,0.059209979,4.461997862,0.134478537,3,1.24573094,1,0,0,0,0,0.518976,n,n,0.513705552,0.239684693,0.436513892,0.309787971,0.5924714,5
PMC4894797:2,2,PMC4894797,106.41,0.884906445,7.126652065,0.214787585,5,1.379729661,0,0,0,1,0,0.550717,p,p,0.558827425,0.309787971,0.97473845,0.309787971,0.5924714,5
PMC4894797:3,3,PMC4894797,3.25,0.027027027,-4.751722964,-1.183605988,0,0,0,1,0,0,0,0.5924714,n,n,0.357685177,0,0.301576251,0.309787971,0.5924714,5
PMC4894797:4,4,PMC4894797,0,0,-0.045406251,-1.001754492,1,1,0,1,0,0,0,0.4451437,n,n,0.437379506,0.119842346,0,0.309787971,0.5924714,5
PMC4894800:1,1,PMC4894800,0,0,2.385746148,0.071903139,2,1.148698355,1,0,0,0,0,0.77212584,n,n,0.478547381,0.189945625,0,0.563311725,0.87306756,25
PMC4894800:2,2,PMC4894800,0,0,-12.05633123,-1.465855148,0,0,0,0,0,1,0,0.23568389,n,n,0.233992726,0,0,0.563311725,0.87306756,25
PMC4894800:3,3,PMC4894800,0,0,-2.193263103,-1.084747415,1,1,0,0,1,0,0,0.40490007,n,n,0.401008811,0.119842346,0,0.563311725,0.87306756,25
PMC4894800:4,4,PMC4894800,7.4,0.061538462,8.908876509,0.268501402,0,0,0,0,1,0,0,0.22853652,n,n,0.589006691,0,0.443579874,0.563311725,0.87306756,25
PMC4894800:5,5,PMC4894800,0,0,-9.013395483,-1.348276487,0,0,0,0,1,0,0,0.29081103,n,n,0.285520223,0,0,0.563311725,0.87306756,25
PMC4894800:6,6,PMC4894800,0,0,-2.193263103,-1.084747415,0,0,0,0,1,0,0,0.4057151,n,n,0.401008811,0,0,0.563311725,0.87306756,25
PMC4894800:7,7,PMC4894800,0,0,-5.822163111,-1.224967663,1,1,0,0,1,0,0,0.44478127,n,n,0.339558899,0.119842346,0,0.563311725,0.87306756,25
PMC4894800:8,8,PMC4894800,0,0,4.934469533,0.14871819,0,0,0,0,0,0,1,0.5801641,n,n,0.521706142,0,0,0.563311725,0.87306756,25
PMC4894800:9,9,PMC4894800,6.19,0.051476091,9.883365127,0.297871161,25,1.903653939,0,1,0,0,0,0.87306756,p,p,0.605508176,0.563311725,0.411161105,0.563311725,0.87306756,25
PMC4898146:1,1,PMC4898146,0,0,-1.542610325,-1.059606272,1,1,1,0,0,0,0,0.44637543,n,n,0.412026628,0.119842346,0,0.468210936,0.65489507,14
PMC4898146:2,2,PMC4898146,0,0,-1.370936506,-1.052972817,0,0,0,0,0,1,0,0.5812199,n,n,0.414933664,0,0,0.468210936,0.65489507,14
PMC4898146:3,3,PMC4898146,0,0,3.010516827,0.090732876,0,0,0,0,1,0,0,0.16638568,n,n,0.489126924,0,0,0.468210936,0.65489507,14
PMC4898146:4,4,PMC4898146,0,0,1.548989127,0.046684422,0,0,0,0,0,0,1,0.65489507,n,n,0.464378171,0,0,0.468210936,0.65489507,14
PMC4898146:5,5,PMC4898146,4.15,0.034511435,9.603639166,0.289440602,14,1.695218203,0,1,0,0,0,0.61698043,p,p,0.600771441,0.468210936,0.341610339,0.468210936,0.65489507,14
PMC4900417:1,1,PMC4900417,10.34,0.085987526,8.240725062,0.248364227,5,1.379729661,1,0,0,0,0,0.7264292,p,p,0.57769256,0.309787971,0.506129622,0.309787971,0.7264292,5
PMC4900417:2,2,PMC4900417,4.15,0.034511435,0,0,0,0,0,0,0,1,0,0.11486693,n,n,0.438148392,0,0.341610339,0.309787971,0.7264292,5
PMC4900417:3,3,PMC4900417,65.88,0.547858628,8.544233877,0.25751157,0,0,0,0,0,0,1,0.35417184,n,n,0.582832021,0,0.875995707,0.309787971,0.7264292,5
PMC4900417:4,4,PMC4900417,0,0,4.551290329,0.13716969,0,0,0,0,0,0,1,0.6859307,n,n,0.515217584,0,0,0.309787971,0.7264292,5
PMC4900417:5,5,PMC4900417,17.46,0.145197505,1.360737958,0.041010788,0,0,0,0,0,0,1,0.5054118,n,n,0.461190424,0,0.607689585,0.309787971,0.7264292,5
PMC4900417:6,6,PMC4900417,10.34,0.085987526,2.385746148,0.071903139,0,0,0,1,0,0,0,0.1229977,n,n,0.478547381,0,0.506129622,0.309787971,0.7264292,5
PMC4900417:7,7,PMC4900417,0,0,-0.086672113,-1.003349,0,0,0,1,0,0,0,0.7166001,n,n,0.436680731,0,0,0.309787971,0.7264292,5
PMC4900432:1,1,PMC4900432,0,0,-0.321795238,-1.012434128,2,1.148698355,1,0,0,0,0,0.33842725,n,n,0.432699278,0.189945625,0,0.686447427,0.6026825,52
PMC4900432:2,2,PMC4900432,6.19,0.051476091,-0.385983415,-1.014914351,0,0,0,0,0,1,0,0.39217186,n,n,0.431612349,0,0.411161105,0.686447427,0.6026825,52
PMC4900432:3,3,PMC4900432,0,0,7.351771098,0.221572366,52,2.203944575,0,0,0,0,1,0.6026825,p,p,0.562639474,0.686447427,0,0.686447427,0.6026825,52
PMC4900432:4,4,PMC4900432,0,0,-13.15021459,-1.508122666,0,0,0,1,0,0,0,0.23891395,n,n,0.215469472,0,0,0.686447427,0.6026825,52
PMC4912268:1,1,PMC4912268,0,0,2.385746148,0.071903139,1,1,1,0,0,0,0,0.5546184,n,n,0.478547381,0.119842346,0,0.309787971,0.6868253,5
PMC4912268:2,2,PMC4912268,0,0,-9.09380748,-1.351383597,0,0,0,0,0,1,0,0.44400275,n,n,0.284158568,0,0,0.309787971,0.6868253,5
PMC4912268:3,3,PMC4912268,7.12,0.059209979,2.385746148,0.071903139,0,0,0,0,1,0,0,0.6868253,n,n,0.478547381,0,0.436513892,0.309787971,0.6868253,5
PMC4912268:4,4,PMC4912268,84.26,0.700706861,10.29931889,0.310407441,5,1.379729661,0,0,1,0,0,0.09173199,p,p,0.612551721,0.309787971,0.926602794,0.309787971,0.6868253,5
PMC4912268:5,5,PMC4912268,0,0,-1.817288437,-1.070219801,0,0,0,0,1,0,0,0.22331701,n,n,0.407375371,0,0,0.309787971,0.6868253,5
PMC4912268:6,6,PMC4912268,0,0,1.667170157,0.050246237,0,0,0,0,1,0,0,0.3185832,n,n,0.466379388,0,0,0.309787971,0.6868253,5
PMC4912268:7,7,PMC4912268,0,0,-14.72961373,-1.569150453,0,0,0,0,1,0,0,0.13962726,n,n,0.188724745,0,0,0.309787971,0.6868253,5
PMC4912268:8,8,PMC4912268,0,0,-0.027718922,-1.001071056,4,1.319507911,0,0,1,0,0,0.30883121,n,n,0.437679014,0.278265311,0,0.309787971,0.6868253,5
PMC4912268:9,9,PMC4912268,0,0,0,0,0,0,0,0,1,0,0,0.23202494,n,n,0.438148392,0,0,0.309787971,0.6868253,5
PMC4912268:10,10,PMC4912268,0,0,-6.52360515,-1.252071296,0,0,0,0,1,0,0,0.22907312,n,n,0.327681043,0,0,0.309787971,0.6868253,5
PMC4912268:11,11,PMC4912268,0,0,-5.809858239,-1.224492204,0,0,0,0,1,0,0,0.2588977,n,n,0.339767263,0,0,0.309787971,0.6868253,5
PMC4912268:12,12,PMC4912268,31.55,0.262370062,2.321557971,0.069968595,0,0,0,0,1,0,0,0.28607032,n,n,0.477460452,0,0.725903078,0.309787971,0.6868253,5
PMC4912268:13,13,PMC4912268,0,0,0,0,0,0,0,0,1,0,0,0.25023055,n,n,0.438148392,0,0,0.309787971,0.6868253,5
PMC4912268:14,14,PMC4912268,0,0,0,0,0,0,0,0,1,0,0,0.10547276,n,n,0.438148392,0,0,0.309787971,0.6868253,5
PMC4912268:15,15,PMC4912268,6.19,0.051476091,-6.964061572,-1.269090478,0,0,0,0,0,0,1,0.47365046,n,n,0.320222582,0,0.411161105,0.309787971,0.6868253,5
PMC4912268:16,16,PMC4912268,4.15,0.034511435,-4.859455543,-1.187768761,0,0,0,1,0,0,0,0.15160175,n,n,0.35586089,0,0.341610339,0.309787971,0.6868253,5
PMC4913196:1,1,PMC4913196,0,0,2.385746148,0.071903139,1,1,1,0,0,0,0,0.7324759,n,n,0.478547381,0.119842346,0,0.189945625,0.7324759,2
PMC4913196:2,2,PMC4913196,0,0,-11.67381974,-1.451074951,0,0,1,0,0,0,0,0.3761262,n,n,0.240469977,0,0,0.189945625,0.7324759,2
PMC4913196:3,3,PMC4913196,0,0,0.450294519,0.013571263,2,1.148698355,0,0,0,1,0,0.5423906,n,n,0.445773446,0.189945625,0,0.189945625,0.7324759,2
PMC4913196:4,4,PMC4913196,0,0,-5.250764832,-1.202888904,0,0,0,0,0,1,0,0.38606513,n,n,0.349234661,0,0,0.189945625,0.7324759,2
PMC4913196:5,5,PMC4913196,0,0,-7.365326814,-1.284595317,0,0,0,0,0,1,0,0.28920263,n,n,0.313427764,0,0,0.189945625,0.7324759,2
PMC4913196:6,6,PMC4913196,0,0,6.581129808,0.198346287,0,0,0,0,0,1,0,0.4118913,n,n,0.549589834,0,0,0.189945625,0.7324759,2
PMC4913196:7,7,PMC4913196,0,0,0,0,0,0,0,0,0,1,0,0.06603356,n,n,0.438148392,0,0,0.189945625,0.7324759,2
PMC4913196:8,8,PMC4913196,0,0,0,0,0,0,0,0,0,1,0,0.32221612,n,n,0.438148392,0,0,0.189945625,0.7324759,2
PMC4913196:9,9,PMC4913196,4.15,0.034511435,-4.322018468,-1.167002259,1,1,0,1,0,0,0,0.49871302,p,p,0.364961571,0.119842346,0.341610339,0.189945625,0.7324759,2
PMC4935660:1,1,PMC4935660,0,0,14.83571932,0.44712837,41,2.101632478,1,0,0,0,0,0.67704403,p,p,0.689368776,0.646227972,0,0.646227972,0.67704403,41
PMC4935660:2,2,PMC4935660,4.15,0.034511435,11.83254033,0.356616646,1,1,0,0,0,1,0,0.15662296,n,n,0.638514499,0.119842346,0.341610339,0.646227972,0.67704403,41
PMC4935660:3,3,PMC4935660,0,0,-11.0876747,-1.42842638,0,0,0,0,0,1,0,0.556468,n,n,0.250395454,0,0,0.646227972,0.67704403,41
PMC4935660:4,4,PMC4935660,0,0,1.475587611,0.0444722,0,0,0,0,0,0,1,0.23539938,n,n,0.463135228,0,0,0.646227972,0.67704403,41
PMC4935660:5,5,PMC4935660,0,0,2.165544181,0.065266552,0,0,0,0,0,0,1,0.5136977,n,n,0.474818595,0,0,0.646227972,0.67704403,41
PMC4935660:6,6,PMC4935660,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.18409026,n,n,0.401008811,0,0,0.646227972,0.67704403,41
PMC4935660:7,7,PMC4935660,0,0,-0.718575991,-1.027765687,0,0,0,0,0,0,1,0.27501103,n,n,0.425980399,0,0,0.646227972,0.67704403,41
PMC4935660:8,8,PMC4935660,0,0,1.406918084,0.042402594,0,0,0,0,0,0,1,0.3674577,n,n,0.461972414,0,0,0.646227972,0.67704403,41
PMC4935660:9,9,PMC4935660,0,0,-1.473940798,-1.05695289,0,0,0,0,0,0,1,0.28172538,n,n,0.413189442,0,0,0.646227972,0.67704403,41
PMC4935660:10,10,PMC4935660,0,0,-6.610528504,-1.255430004,0,0,0,1,0,0,0,0.54791075,n,n,0.326209128,0,0,0.646227972,0.67704403,41
PMC4935660:11,11,PMC4935660,0,0,0,0,0,0,0,1,0,0,0,0.32039884,n,n,0.438148392,0,0,0.646227972,0.67704403,41
PMC4935660:12,12,PMC4935660,0,0,7.691586779,0.231813948,0,0,0,1,0,0,0,0.46328992,n,n,0.568393737,0,0,0.646227972,0.67704403,41
PMC4939521:1,1,PMC4939521,4.15,0.034511435,-6.329041488,-1.244553381,8,1.515716567,1,0,0,0,0,0.6228563,n,n,0.330975683,0.37989125,0.341610339,0.661956625,0.6228563,45
PMC4939521:2,2,PMC4939521,4.15,0.034511435,-11.13724588,-1.430341804,2,1.148698355,1,0,0,0,0,0.3564674,n,n,0.249556041,0.189945625,0.341610339,0.661956625,0.6228563,45
PMC4939521:3,3,PMC4939521,0,0,-2.439374632,-1.094257134,0,0,1,0,0,0,0,0.13070954,n,n,0.396841286,0,0,0.661956625,0.6228563,45
PMC4939521:4,4,PMC4939521,43.77,0.363991684,13.30217071,0.400909304,45,2.141127368,0,0,0,1,0,0.6183025,n,n,0.663400458,0.661956625,0.792341295,0.661956625,0.6228563,45
PMC4939521:5,5,PMC4939521,0,0,-6.690374004,-1.258515224,0,0,0,0,0,1,0,0.24235864,n,n,0.324857065,0,0,0.661956625,0.6228563,45
PMC4939521:6,6,PMC4939521,0,0,2.385746148,0.071903139,1,1,0,0,0,1,0,0.35658658,n,n,0.478547381,0.119842346,0,0.661956625,0.6228563,45
PMC4939521:7,7,PMC4939521,0,0,6.01680371,0.181338267,1,1,1,0,0,0,0,0.1944188,p,p,0.540033828,0.119842346,0,0.661956625,0.6228563,45
PMC4939521:8,8,PMC4939521,0,0,2.385746148,0.071903139,0,0,0,1,0,0,0,0.25480238,n,n,0.478547381,0,0,0.661956625,0.6228563,45
PMC4939521:9,9,PMC4939521,7.4,0.061538462,2.547642814,0.076782484,1,1,0,1,0,0,0,0.23924261,n,n,0.481288855,0.119842346,0.443579874,0.661956625,0.6228563,45
PMC4939521:10,10,PMC4939521,0,0,4.551290329,0.13716969,0,0,0,1,0,0,0,0.19214891,n,n,0.515217584,0,0,0.661956625,0.6228563,45
PMC4939521:11,11,PMC4939521,10.34,0.085987526,2.041832011,0.061538035,0,0,0,1,0,0,0,0.0830382,n,n,0.472723717,0,0.506129622,0.661956625,0.6228563,45
PMC4944803:1,1,PMC4944803,0,0,0,0,0,0,1,0,0,0,0,0.09865139,n,n,0.438148392,0,0,0.398107657,0.11851698,9
PMC4944803:2,2,PMC4944803,0,0,-3.982832618,-1.15389616,1,1,1,0,0,0,0,0.11851698,n,n,0.370705168,0.119842346,0,0.398107657,0.11851698,9
PMC4944803:3,3,PMC4944803,0,0,-5.270906213,-1.203667164,0,0,1,0,0,0,0,0.04624514,n,n,0.348893597,0,0,0.398107657,0.11851698,9
PMC4944803:4,4,PMC4944803,109.66,0.911933472,6.921929864,0.208617537,9,1.551845574,1,0,0,0,0,0.09257381,p,p,0.555360766,0.398107657,0.980951467,0.398107657,0.11851698,9
PMC4944803:5,5,PMC4944803,3.25,0.027027027,-1.954627493,-1.075526565,1,1,0,0,0,1,0,0.0926619,n,n,0.405049743,0.119842346,0.301576251,0.398107657,0.11851698,9
PMC4944803:6,6,PMC4944803,0,0,-13.20223669,-1.510132793,0,0,0,0,0,1,0,0.04570457,n,n,0.214588557,0,0,0.398107657,0.11851698,9
PMC4944803:7,7,PMC4944803,0,0,-2.193263103,-1.084747415,0,0,0,0,0,1,0,0.08642915,n,n,0.401008811,0,0,0.398107657,0.11851698,9
PMC4944803:8,8,PMC4944803,0,0,7.580637975,0.228470102,0,0,0,0,0,1,0,0.10995845,n,n,0.566514988,0,0,0.398107657,0.11851698,9
PMC4944803:9,9,PMC4944803,0,0,-2.380543634,-1.091983912,0,0,0,0,0,1,0,0.08962853,n,n,0.3978375,0,0,0.398107657,0.11851698,9
PMC4944803:10,10,PMC4944803,0,0,5.585878563,0.16835077,0,0,0,0,0,1,0,0.09529313,n,n,0.532736765,0,0,0.398107657,0.11851698,9
PMC4944803:11,11,PMC4944803,0,0,-4.578331643,-1.176906169,0,0,0,0,0,1,0,0.051292,n,n,0.360621296,0,0,0.398107657,0.11851698,9
PMC4947368:1,1,PMC4947368,3.25,0.027027027,-0.40943319,-1.015820448,12,1.64375183,1,0,0,0,0,0.7404429,n,n,0.431215263,0.443469378,0.301576251,0.59372251,0.75057495,30
PMC4947368:2,2,PMC4947368,34.71,0.288648649,11.52970642,0.347489645,30,1.974350486,1,0,0,0,0,0.72731,p,p,0.633386466,0.59372251,0.745214499,0.59372251,0.75057495,30
PMC4947368:3,3,PMC4947368,86.85,0.722245322,4.305526823,0.129762713,4,1.319507911,0,0,0,1,0,0.3838328,n,n,0.511055952,0.278265311,0.932840041,0.59372251,0.75057495,30
PMC4947368:4,4,PMC4947368,0,0,-3.153595769,-1.121854551,1,1,0,0,0,1,0,0.36062455,n,n,0.384747035,0.119842346,0,0.59372251,0.75057495,30
PMC4947368:5,5,PMC4947368,6.19,0.051476091,9.320063959,0.280894031,15,1.718771928,0,0,0,1,0,0.6788694,p,a,0.595969526,0.479369385,0.411161105,0.59372251,0.75057495,30
PMC4947368:6,6,PMC4947368,0,0,-2.193263103,-1.084747415,0,0,0,0,0,1,0,-0.04542618,n,n,0.401008811,0,0,0.59372251,0.75057495,30
PMC4947368:7,7,PMC4947368,11.35,0.094386694,4.561751895,0.137484988,25,1.903653939,0,0,0,1,0,0.24107288,n,n,0.515394735,0.563311725,0.523912521,0.59372251,0.75057495,30
PMC4947368:8,8,PMC4947368,10.34,0.085987526,-2.174699534,-1.084030121,10,1.584893192,0,0,0,1,0,0.61079955,n,n,0.401323157,0.414586402,0.506129622,0.59372251,0.75057495,30
PMC4947368:9,9,PMC4947368,11.27,0.093721414,-4.803769694,-1.185617067,10,1.584893192,0,0,0,1,0,0.57215893,n,n,0.356803845,0.414586402,0.522557998,0.59372251,0.75057495,30
PMC4947368:10,10,PMC4947368,3.25,0.027027027,-13.96504911,-1.539607771,11,1.615394266,0,1,0,0,0,0.72829324,n,n,0.201671486,0.429630318,0.301576251,0.59372251,0.75057495,30
PMC4947368:11,11,PMC4947368,0,0,0.657398544,0.019813097,25,1.903653939,0,1,0,0,0,0.75057495,n,n,0.449280438,0.563311725,0,0.59372251,0.75057495,30
PMC4955502:1,1,PMC4955502,109.66,0.911933472,5.400286898,0.16275729,4,1.319507911,1,0,0,0,0,0.27401745,n,n,0.529594052,0.278265311,0.980951467,0.414586402,0.6892808,10
PMC4955502:2,2,PMC4955502,0,0,6.65047829,0.200436356,10,1.584893192,0,0,0,1,0,0.6892808,p,p,0.550764145,0.414586402,0,0.414586402,0.6892808,10
PMC4955502:3,3,PMC4955502,32.68,0.271767152,2.224826389,0.067053237,0,0,0,1,0,0,0,0.10279237,n,n,0.475822449,0,0.733016011,0.414586402,0.6892808,10
PMC4962438:1,1,PMC4962438,8.7,0.072349272,9.639286979,0.290514978,64,2.29739671,1,0,0,0,0,0.5940449,p,p,0.601375083,0.721734689,0.473571233,0.721734689,0.5940449,64
PMC4962438:2,2,PMC4962438,0,0,5.592014769,0.168535707,0,0,0,0,0,1,0,0.26175353,n,n,0.532840673,0,0,0.721734689,0.5940449,64
PMC4962438:3,3,PMC4962438,0,0,2.385746148,0.071903139,0,0,0,0,0,1,0,0.17048688,n,n,0.478547381,0,0,0.721734689,0.5940449,64
PMC4962438:4,4,PMC4962438,0,0,-5.008948816,-1.193545163,0,0,0,0,0,1,0,0.29737064,n,n,0.353329448,0,0,0.721734689,0.5940449,64
PMC4962438:5,5,PMC4962438,0,0,-2.193263103,-1.084747415,0,0,0,0,0,1,0,0.28599286,n,n,0.401008811,0,0,0.721734689,0.5940449,64
PMC4962438:6,6,PMC4962438,0,0,4.551290329,0.13716969,0,0,0,0,0,1,0,0.38157445,n,n,0.515217584,0,0,0.721734689,0.5940449,64
PMC4962438:7,7,PMC4962438,0,0,0.192483044,0.005801177,0,0,0,0,0,1,0,0.2547743,n,n,0.4414078,0,0,0.721734689,0.5940449,64
PMC4962438:8,8,PMC4962438,0,0,-3.639484979,-1.14062925,0,0,0,0,0,1,0,0.38755488,n,n,0.376519239,0,0,0.721734689,0.5940449,64
PMC4962438:9,9,PMC4962438,0,0,-2.193263103,-1.084747415,9,1.551845574,0,0,0,1,0,0.56074613,n,n,0.401008811,0.398107657,0,0.721734689,0.5940449,64
PMC4962438:10,10,PMC4962438,0,0,-4.615837205,-1.178355379,0,0,0,0,0,1,0,0.4178001,n,n,0.359986197,0,0,0.721734689,0.5940449,64
PMC4962438:11,11,PMC4962438,0,0,0.78809318,0.023752055,0,0,0,0,0,1,0,0.43001294,n,n,0.451493554,0,0,0.721734689,0.5940449,64
PMC4962438:12,12,PMC4962438,0,0,-2.146442694,-1.08293828,1,1,0,0,0,1,0,0.4827456,n,n,0.401801644,0.119842346,0,0.721734689,0.5940449,64
PMC4962438:13,13,PMC4962438,0,0,3.360576923,0.10128321,9,1.551845574,0,1,0,0,0,0.58578384,n,n,0.49505466,0.398107657,0,0.721734689,0.5940449,64
PMC4962438:14,14,PMC4962438,0,0,4.848234016,0.146119169,2,1.148698355,0,1,0,0,0,0.53183633,n,n,0.520245875,0.189945625,0,0.721734689,0.5940449,64
PMC4971994:1,1,PMC4971994,0,0,4.337824035,0.130736107,0,0,1,0,0,0,0,0.29884288,n,n,0.511602857,0,0,0.563311725,0.47276735,25
PMC4971994:2,2,PMC4971994,7.12,0.059209979,-7.227987758,-1.279288553,0,0,0,0,0,1,0,0.22122866,n,n,0.315753393,0,0.436513892,0.563311725,0.47276735,25
PMC4971994:3,3,PMC4971994,0,0,-2.707541386,-1.104619064,5,1.379729661,0,0,1,0,0,0.39694682,n,n,0.392300289,0.309787971,0,0.563311725,0.47276735,25
PMC4971994:4,4,PMC4971994,7.12,0.059209979,-0.223695912,-1.008643582,4,1.319507911,0,0,1,0,0,0.21833175,n,n,0.434360441,0.278265311,0.436513892,0.563311725,0.47276735,25
PMC4971994:5,5,PMC4971994,81.31,0.676174636,17.60194603,0.530498675,0,0,0,0,1,0,0,0.26519763,n,n,0.736210626,0,0.919263512,0.563311725,0.47276735,25
PMC4971994:6,6,PMC4971994,3.25,0.027027027,5.750333588,0.173307221,25,1.903653939,0,0,1,0,0,0.47276735,p,p,0.535521561,0.563311725,0.301576251,0.563311725,0.47276735,25
PMC4971994:7,7,PMC4971994,0,0,-2.830420518,-1.109367099,1,1,0,0,0,0,1,0.39496148,n,n,0.390219518,0.119842346,0,0.563311725,0.47276735,25
PMC4971994:8,8,PMC4971994,74.15,0.616632017,2.041832011,0.061538035,0,0,0,1,0,0,0,0.20125297,n,n,0.472723717,0,0.900295349,0.563311725,0.47276735,25
PMC4979627:1,1,PMC4979627,63.72,0.52989605,-3.309525603,-1.12787966,5,1.379729661,1,0,0,0,0,0.5290637,p,p,0.3821066,0.309787971,0.869153128,0.309787971,0.5290637,5
PMC4979627:2,2,PMC4979627,0,0,-16.52646638,-1.638580617,0,0,0,0,0,1,0,0.17484933,n,n,0.158297774,0,0,0.309787971,0.5290637,5
PMC4979627:3,3,PMC4979627,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.46576157,n,n,0.401008811,0,0,0.309787971,0.5290637,5
PMC4979627:4,4,PMC4979627,0,0,-2.193263103,-1.084747415,0,0,0,1,0,0,0,-0.00925113,n,n,0.401008811,0,0,0.309787971,0.5290637,5
